book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards
567707.The_Island_of_Dr_Moreau,567707,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1287935921i/567707.jpg,The Island of Dr. Moreau,,,"['Dr. Moreau', 'Dr. Montgomery', 'Edward Prendick']",English,1896,https://www.goodreads.com/author/show/880695.H_G_Wells,H.G. Wells,104,Paperback,"['Classics', 'Science Fiction', 'Fiction', 'Horror', 'Fantasy', 'Audiobook', 'Literature']","4,094",101k,128671,7392,3.73,"{'5 Stars': 27716, '4 Stars': 50385, '3 Stars': 39998, '2 Stars': 8754, '1 Star': 1818}",['Locus Award Nominee for Best Illustrated or Art Book (2020)']
5693.Selected_Stories_of_Anton_Chekhov,5693,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657563907i/5693.jpg,Selected Stories of Anton Chekhov,,"['Russian Federation', 'Moscow, Russia']",,English,1903,https://www.goodreads.com/author/show/5031025.Anton_Chekhov,Anton Chekhov,496,Paperback,"['Short Stories', 'Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century']","1,512",43.5k,31423,772,4.37,"{'5 Stars': 17212, '4 Stars': 9799, '3 Stars': 3537, '2 Stars': 663, '1 Star': 212}",[]
569564.The_Complete_Works,569564,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327884293i/569564.jpg,The Complete Works,,,"['Hamlet', 'Romeo', 'Juliet', 'Miranda']",English,1623,https://www.goodreads.com/author/show/947.William_Shakespeare,William Shakespeare,1229,Leather Bound,"['Classics', 'Poetry', 'Fiction', 'Plays', 'Literature', 'Drama', 'Classic Literature']",12.3k,55.3k,57356,1109,4.48,"{'5 Stars': 36866, '4 Stars': 13578, '3 Stars': 5213, '2 Stars': 980, '1 Star': 719}",[]
571756.The_Heirs_of_the_Kingdom,571756,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412616933i/571756.jpg,The Heirs of the Kingdom,,,,English,1970,https://www.goodreads.com/author/show/5516531.Zo_Oldenbourg,Zoe Oldenbourg,563,Hardcover,"['Historical Fiction', 'Fiction', 'Classics', 'Medieval', 'Historical', 'Fantasy']",6,313,85,16,4.12,"{'5 Stars': 35, '4 Stars': 29, '3 Stars': 17, '2 Stars': 4, '1 Star': 0}",[]
57550531-zoroastrians-fight-for-survival,57550531,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1616918338i/57550531.jpg,Zoroastrians' Fight for Survival,"[""The Viking's Kurdish Love""]",,,English,2021,https://www.goodreads.com/author/show/7159563.Widad_Akreyi,Widad Akreyi,,,['Historical Fiction'],9,952,116,8,4.7,"{'5 Stars': 93, '4 Stars': 17, '3 Stars': 1, '2 Stars': 4, '1 Star': 1}",[]
57550595-females-of-valor,57550595,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1616918948i/57550595.jpg,Females of Valor,,,,,2021,https://www.goodreads.com/author/show/7159563.Widad_Akreyi,Widad Akreyi,,,,3,593,105,5,4.73,"{'5 Stars': 86, '4 Stars': 13, '3 Stars': 4, '2 Stars': 1, '1 Star': 1}",[]
57640287-passing,57640287,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1636384216i/57640287.jpg,Passing,,"['Chicago, Illinois', 'New York City, New York', 'Harlem, New York City, New York']","['Irene Redfield', 'Clare Kendry', 'Brian Redfield', 'Gertrude Martin', 'Hugh Wentworth', 'John Bellow']",English,1929,https://www.goodreads.com/author/show/7894.Nella_Larsen,Nella Larsen,141,Mass Market Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Race', 'Audiobook', 'African American', 'School']","3,449",101k,72171,7715,3.92,"{'5 Stars': 18400, '4 Stars': 33635, '3 Stars': 16766, '2 Stars': 2798, '1 Star': 572}",[]
5764902-undone,5764902,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388843741i/5764902.jpg,Undone,['Will Trent'],"['Atlanta, Georgia']","['Sara Linton', 'Angie Polaski', 'Will Trent', 'Faith Mitchell', 'Amanda Wagner']",English,2009,https://www.goodreads.com/author/show/12504.Karin_Slaughter,Karin Slaughter,436,Hardcover,"['Thriller', 'Mystery', 'Crime', 'Fiction', 'Audiobook', 'Mystery Thriller', 'Suspense']","4,242",28.5k,75242,3753,4.23,"{'5 Stars': 30598, '4 Stars': 33564, '3 Stars': 9402, '2 Stars': 1147, '1 Star': 531}",[]
57685312-roots-of-to-be-templars,57685312,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1618443057i/57685312.jpg,Roots of To-Be Templars,,,,,2021,https://www.goodreads.com/author/show/7159563.Widad_Akreyi,Widad Akreyi,421,Kindle Edition,,4,329,51,3,4.69,"{'5 Stars': 41, '4 Stars': 6, '3 Stars': 3, '2 Stars': 0, '1 Star': 1}",[]
577542.Rikki_Tikki_Tavi,577542,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388410608i/577542.jpg,Rikki-Tikki-Tavi,,['India'],"['Rikki-Tikki-Tavi', 'Nag', 'Nagaina', 'Darzee', 'Chuchundra']",English,1894,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,48,Hardcover,"['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Short Stories', 'Animals', 'Young Adult']",66,"4,198",17706,665,3.91,"{'5 Stars': 5810, '4 Stars': 6172, '3 Stars': 4349, '2 Stars': 990, '1 Star': 385}",[]
5797.Vanity_Fair,5797,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344386439i/5797.jpg,Vanity Fair,,"['England', 'United Kingdom', 'Waterloo']","['Amelia Sedley', 'Rebecca Sharp', 'William Dobbin', 'George Osborne', 'Rawdon Crawley', 'Jos Sedley', 'Sir Pitt Crawley', 'Matilda Crawley']",English,1847,https://www.goodreads.com/author/show/3953.William_Makepeace_Thackeray,William Makepeace Thackeray,867,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', '19th Century', 'Romance', 'British Literature']","6,832",169k,130890,4754,3.8,"{'5 Stars': 39002, '4 Stars': 45030, '3 Stars': 33062, '2 Stars': 9911, '1 Star': 3885}",[]
5809.V_,5809,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328110787i/5809.jpg,V.,,,['Pig Bodine'],French,1963,https://www.goodreads.com/author/show/235.Thomas_Pynchon,Thomas Pynchon,640,Mass Market Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', 'Literary Fiction']","1,580",41.5k,24398,1440,3.97,"{'5 Stars': 8645, '4 Stars': 9113, '3 Stars': 4568, '2 Stars': 1372, '1 Star': 700}","['William Faulkner Foundation Award (1964)', 'National Book Award Finalist for Fiction (1964)']"
5826.Bel_Canto,5826,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1352997328i/5826.jpg,Bel Canto,,['South America'],"['Katsumi Hosokawa', 'Roxane Coss', 'Gen Watanabe', 'Carmen Lowell']",English,2001,https://www.goodreads.com/author/show/7136914.Ann_Patchett,Ann Patchett,318,Paperback,"['Fiction', 'Contemporary', 'Literary Fiction', 'Historical Fiction', 'Audiobook', 'Book Club', 'Music']","9,911",169k,303508,20794,3.94,"{'5 Stars': 102844, '4 Stars': 110048, '3 Stars': 65022, '2 Stars': 19311, '1 Star': 6283}","['Orange Prize for Fiction (2002)', 'Book Sense Book of the Year Award for Paperback (2003)', 'PEN/Faulkner Award for Fiction (2002)', 'National Book Critics Circle Award Nominee for Fiction (2001)', 'Dublin Literary Award Nominee for Shortlist (2003)']"
58345.The_Awakening,58345,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170507247i/58345.jpg,The Awakening,,"['New Orleans, Louisiana', 'Grand Isle, Louisiana']","['Edna Pontellier', 'Leonce Pontellier', 'Robert Lebrun', 'Alcee Arobin', 'Adele Ratignolle', 'Mademoiselle Reisz']",English,1899,https://www.goodreads.com/author/show/5132.Kate_Chopin,Kate Chopin,195,Paperback,"['Classics', 'Fiction', 'Feminism', 'School', 'Literature', 'Historical Fiction', 'Read For School']","5,620",144k,218332,12063,3.68,"{'5 Stars': 59064, '4 Stars': 72333, '3 Stars': 55644, '2 Stars': 21291, '1 Star': 10000}",[]
58696.David_Copperfield,58696,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1461452762i/58696.jpg,David Copperfield,,"['Great Yarmouth, England', 'London, England', 'Canterbury, Kent, England', 'England', 'Kent, England', 'United Kingdom']","['Richard Babley', 'David Copperfield', 'Uriah Heep', 'Wilkins  Micawber', 'Edward Murdstone', 'Daniel Peggotty', 'Ham Peggotty', 'James Steerforth', 'Thomas Traddles', 'Mr. Wickfield', 'Clara Copperfield Murdstone', 'Rosa Dartle', 'Mrs. Gummidge', 'Emma Micawber', 'Jane Murdstone', 'Clara Peggotty', 'Dora Spenlow', 'Betsey Trotwood', 'Agnes Wickfield', ""Little Em'ly""]",English,1850,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,882,Paperback,"['Fiction', 'Literature', 'Historical Fiction', 'Audiobook', '19th Century', 'Novels', 'Victorian']",19.5k,248k,249093,10931,4.04,"{'5 Stars': 97058, '4 Stars': 86005, '3 Stars': 49161, '2 Stars': 12406, '1 Star': 4463}",['Audie Award Nominee for Fiction of Nonfiction Licenses or Distributed for Martin Jarvis (2003)']
5886881-dark-places,5886881,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354988288i/5886881.jpg,Dark Places,,"['Kinnakee, Kansas', 'Kansas City, Missouri']","['Libby Day', 'Ben Day', 'Patty Day', ""Ronald 'Runner' Day"", 'Diondra Wertzner']",English,2009,https://www.goodreads.com/author/show/2383.Gillian_Flynn,Gillian Flynn,424,Hardcover,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Audiobook']",23.6k,653k,797383,47145,3.95,"{'5 Stars': 244700, '4 Stars': 325585, '3 Stars': 178719, '2 Stars': 36503, '1 Star': 11876}","['Black Quill Award for Dark Genre Novel of the Year (2010)', 'CWA Ian Fleming Steel Dagger Nominee (2010)']"
5890.The_Woman_in_White,5890,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1295661017i/5890.jpg,The Woman in White,,,,,1859,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,672,Paperback,"['Classics', 'Mystery', 'Gothic', 'Horror', '19th Century', 'Victorian', 'Historical Fiction']",,,160279,10629,4.01,"{'5 Stars': 57949, '4 Stars': 59777, '3 Stars': 31896, '2 Stars': 7616, '1 Star': 3041}",[]
58937530-forty-ninth,58937530,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630950371i/58937530.jpg,Forty-Ninth,,,,English,2021,https://www.goodreads.com/author/show/21792203.Boris_Pronsky,Boris Pronsky,188,Kindle Edition,"['Historical Fiction', 'Novels', 'Fiction', 'Audiobook', 'American History', 'Historical', 'Russian History']",7,897,122,12,4.25,"{'5 Stars': 76, '4 Stars': 23, '3 Stars': 8, '2 Stars': 7, '1 Star': 8}",[]
589898.The_Son_of_Tarzan,589898,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1176073415i/589898.jpg,The Son of Tarzan,['Tarzan'],"['London, England', 'Africa']","['Tarzan', 'Korak']",English,1916,https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,Edgar Rice Burroughs,280,Paperback,"['Adventure', 'Fiction', 'Fantasy', 'Classics', 'Pulp', 'Action', 'Science Fiction']",152,"2,045",5155,265,3.82,"{'5 Stars': 1365, '4 Stars': 1871, '3 Stars': 1587, '2 Stars': 285, '1 Star': 47}",[]
590552.Chicken_Soup_with_Rice,590552,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388259279i/590552.jpg,Chicken Soup with Rice: A Book of Months,['Nutshell Library'],,,English,1962,https://www.goodreads.com/author/show/4489.Maurice_Sendak,Maurice Sendak,32,Paperback,"['Picture Books', 'Childrens', 'Poetry', 'Fiction', 'Classics', 'Food', 'Juvenile']",43,"5,513",30382,567,4.24,"{'5 Stars': 15830, '4 Stars': 8104, '3 Stars': 4836, '2 Stars': 1104, '1 Star': 508}",[]
59066724-the-winds-of-war,59066724,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632482049i/59066724.jpg,The Winds of War,['The Henry Family'],"['Berlin', 'Washington, D.C.', 'Hawaii', 'Germany', 'Italy', 'Atlantic Ocean', 'Pearl Harbor, Hawaii', 'Manila', 'Siena, Tuscany']","['Joseph Stalin', 'Benito Mussolini', 'Victor Henry', 'Byron Henry', 'Eleanor Roosevelt', 'Aaron Jastrow', 'Natalie Jastrow', 'Rhoda Henry', 'Warren Henry', 'Franklin Delano Roosevelt', 'Adolf Hitler', 'Winston Churchill', 'Pamela Tudsbury', 'Hermann Goring']",English,1971,https://www.goodreads.com/author/show/9020.Herman_Wouk,Herman Wouk,898,Kindle Edition,"['Historical Fiction', 'Fiction', 'World War II', 'War', 'Historical', 'Classics', 'Audiobook']","3,166",35k,58162,1914,4.38,"{'5 Stars': 31722, '4 Stars': 18643, '3 Stars': 6290, '2 Stars': 1070, '1 Star': 437}",[]
5907.The_Hobbit_or_There_and_Back_Again,5907,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546071216i/5907.jpg,"The Hobbit, or There and Back Again",['Middle Earth'],['Middle Earth'],"['Gandalf', 'Bilbo Baggins', 'Thorin Oakenshield', 'Smaug', 'Elrond Half-elven', 'Gollum', 'Dwalin', 'Balin', 'Kili', 'Fili', 'Dori', 'Ori', 'Nori', 'Oin', 'Gloin', 'Bifur', 'Bofur', 'Bombur', 'Beorn', 'Bard the Bowman']",English,1937,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien,J.R.R. Tolkien,366,Paperback,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Young Adult', 'High Fantasy', 'Audiobook']",103k,1m,4256805,79621,4.29,"{'5 Stars': 2294051, '4 Stars': 1228774, '3 Stars': 507748, '2 Stars': 136823, '1 Star': 89409}","['Keith Barker Millennium Book Award', 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (1997)', 'Mythopoeic Scholarship Award for Inklings Studies (1990)']"
59145.P_re_Goriot,59145,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389768126i/59145.jpg,Pere Goriot,['La Comedie Humaine'],['Paris'],"['Eugene de Rastignac', 'Pere Goriot', 'Vautrin', 'Delphine de Nucingen', 'Henri de Marsay', 'Horace Bianchon', 'Beatrix de Rochefide', 'Frederic de Nucingen', 'Anastasie de Restaud', 'Vicomtesse de Beauseant']",English,1835,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honore de Balzac,384,Paperback,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels']","2,356",45.4k,63208,3302,3.85,"{'5 Stars': 18449, '4 Stars': 23855, '3 Stars': 15286, '2 Stars': 4361, '1 Star': 1257}",[]
592657.Deliverance,592657,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624579180i/592657.jpg,Deliverance,,['Georgia'],"['Ed Gentry', 'Bobby Trippe', 'Drew Ballinger', 'Lewis Medlock']",English,1970,https://www.goodreads.com/author/show/31457.James_Dickey,James Dickey,278,Paperback,"['Fiction', 'Classics', 'Thriller', 'Horror', 'Adventure', 'Literature', 'Audiobook']",579,31.3k,33257,1732,3.89,"{'5 Stars': 9734, '4 Stars': 13342, '3 Stars': 7687, '2 Stars': 1795, '1 Star': 699}","['Prix Medicis etranger (1971)', 'National Book Award Finalist for Fiction (1971)']"
592951.Waiting_for_Godot,592951,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330625591i/592951.jpg,Waiting for Godot,,,"['Estragon', 'Vladimir (Samuel Beckett)', 'Lucky', 'Pozzo', 'boy']",English,1952,https://www.goodreads.com/author/show/1433597.Samuel_Beckett,Samuel Beckett,87,Paperback,"['Plays', 'Classics', 'Fiction', 'Theatre', 'Literature', 'Philosophy', 'School']","2,513",127k,212685,9921,3.84,"{'5 Stars': 71495, '4 Stars': 69728, '3 Stars': 45949, '2 Stars': 17150, '1 Star': 8363}",[]
5942.Anil_s_Ghost,5942,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924095i/5942.jpg,Anil's Ghost,,['Sri Lanka'],,English,2000,https://www.goodreads.com/author/show/4030.Michael_Ondaatje,Michael Ondaatje,311,Paperback,"['Fiction', 'Historical Fiction', 'Canada', 'Literary Fiction', 'Asia', 'Literature', 'Contemporary']",565,"9,710",18437,1548,3.58,"{'5 Stars': 3408, '4 Stars': 6743, '3 Stars': 5936, '2 Stars': 1899, '1 Star': 451}","['Scotiabank Giller Prize (2000)', 'Irish Times International Fiction Prize (2001)', 'Prix Medicis etranger (2000)', 'Kiriyama Prize for Fiction (2000)', 'Dublin Literary Award Nominee (2002)']"
5950122-the-prospector,5950122,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415374024i/5950122.jpg,The Prospector,,,,English,1985,https://www.goodreads.com/author/show/65633.J_M_G_Le_Cl_zio,J.M.G. Le Clezio,338,Paperback,"['Fiction', 'France', 'Nobel Prize', 'Africa', 'Historical Fiction', 'Mauritius', 'Novels']",64,"1,876",1311,180,3.77,"{'5 Stars': 373, '4 Stars': 453, '3 Stars': 335, '2 Stars': 106, '1 Star': 44}",[]
59651696-a-paraphrase-of-paradise-lost-for-youngsters,59651696,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1637279616i/59651696.jpg,A Paraphrase of Paradise Lost for Youngsters: The Tragedy of Lucifer,,,,,2021,https://www.goodreads.com/author/show/22007200.Joseph_Stemberga,Joseph Stemberga,36,Paperback,,204,204,9,7,4.33,"{'5 Stars': 4, '4 Stars': 4, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}",[]
597.Killing_Yourself_to_Live,597,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1695134262i/597.jpg,Killing Yourself to Live: 85% of a True Story,,,,English,2005,https://www.goodreads.com/author/show/375.Chuck_Klosterman,Chuck Klosterman,245,Paperback,"['Nonfiction', 'Music', 'Memoir', 'Pop Culture', 'Essays', 'Humor', 'Travel']",332,19.6k,28292,1333,3.85,"{'5 Stars': 7917, '4 Stars': 11170, '3 Stars': 6836, '2 Stars': 1746, '1 Star': 623}",[]
59716.To_the_Lighthouse,59716,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1639106809i/59716.jpg,To the Lighthouse,,,,,1927,https://www.goodreads.com/author/show/6765.Virginia_Woolf,Virginia Woolf,209,Paperback,"['Classics', 'Fiction', 'Literature', 'Novels', 'Literary Fiction', 'Feminism', '20th Century']",,,199826,15196,3.8,"{'5 Stars': 64557, '4 Stars': 64322, '3 Stars': 46043, '2 Stars': 17225, '1 Star': 7679}",[]
598117.Sounder,598117,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1588161155i/598117.jpg,Sounder,,,,English,1969,https://www.goodreads.com/author/show/117775.William_H_Armstrong,William H. Armstrong,116,Paperback,"['Fiction', 'Historical Fiction', 'Classics', 'Young Adult', 'Childrens', 'Animals', 'Middle Grade']",559,"9,820",30885,1483,3.97,"{'5 Stars': 11278, '4 Stars': 10307, '3 Stars': 7032, '2 Stars': 1670, '1 Star': 598}","['Newbery Medal (1970)', 'Lewis Carroll Shelf Award (1970)', 'Nene Award (1973)', 'Vermont Golden Dome Book Award Nominee (1971)']"
5982448-love-aubrey,5982448,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442769697i/5982448.jpg,"Love, Aubrey",,,,English,2009,https://www.goodreads.com/author/show/2741166.Suzanne_LaFleur,Suzanne LaFleur,272,Hardcover,"['Middle Grade', 'Realistic Fiction', 'Young Adult', 'Fiction', 'Contemporary', 'Childrens', 'Juvenile']",274,"7,360",11425,1328,4.22,"{'5 Stars': 5382, '4 Stars': 3851, '3 Stars': 1685, '2 Stars': 381, '1 Star': 126}","['The Inky Awards Nominee for Silver Inky (2009)', ""Waterstones Children's Book Prize Nominee (2010)"", ""Goodreads Choice Award Nominee for Children's Book (2009)"", 'Carnegie Medal Nominee (2010)', ""Rebecca Caudill Young Readers' Book Award Nominee (2013)""]"
59852383-sulla-riva-del-mare,59852383,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1641679097i/59852383.jpg,Sulla riva del mare,,,,Italian,2001,https://www.goodreads.com/author/show/44089.Abdulrazak_Gurnah,Abdulrazak Gurnah,384,Hardcover,"['Fiction', 'Africa', 'Tanzania', 'Literary Fiction', 'Novels', 'African Literature', 'Historical Fiction']",470,10.8k,4534,520,3.9,"{'5 Stars': 1186, '4 Stars': 2001, '3 Stars': 1099, '2 Stars': 206, '1 Star': 42}","['Booker Prize Nominee for Longlist (2001)', 'Los Angeles Times Book Prize Nominee for Fiction (2001)']"
